,time,avail,forcast_avail,bottom_level,top_level,percentage
69195,7,0,0,29,100,0
69196,13,0,1,27,9,0
69197,8,1,1,40,44,29
69198,15,0,0,93,5,10
69199,22,0,1,51,46,18
69200,2,1,0,23,54,0
69201,11,1,1,5,29,0
69202,22,1,1,13,97,0
69203,17,0,0,64,10,5
69204,14,1,0,12,92,0
69205,14,0,0,7,58,0
69206,2,0,1,87,4,11
69207,22,0,0,16,19,0
69208,10,1,0,56,21,22
69209,14,0,1,53,44,4
69210,2,0,0,26,1,0
69211,22,1,0,5,20,0
69212,1,0,1,55,29,4
69213,4,1,1,56,38,17
69214,17,0,0,45,94,0
69215,5,1,0,97,25,17
69216,1,1,1,54,56,24
69217,12,0,1,48,100,0
69218,7,1,1,18,11,0
69219,2,1,0,33,27,10
69220,18,0,1,30,26,18
69221,22,1,1,33,21,6
69222,5,1,1,67,9,21
69223,9,0,1,42,66,10
69224,17,0,0,95,57,3
69225,6,1,1,97,92,0
69226,18,1,1,28,57,0
69227,9,0,1,61,48,0
69228,6,0,1,78,37,9
69229,10,0,1,79,82,0
69230,18,0,1,27,49,0
69231,8,1,0,64,47,25
69232,4,1,0,77,2,25
69233,20,0,1,75,99,0
69234,6,1,0,46,96,0
69235,0,0,1,13,6,0
69236,18,1,1,97,11,26
69237,10,1,1,74,31,19
69238,11,1,1,51,88,0
69239,11,0,1,59,92,0
69240,5,1,0,13,53,0
69241,3,1,0,8,50,0
69242,17,0,0,6,83,0
69243,15,0,1,39,34,1
69244,19,1,1,9,58,0
69245,14,0,0,86,10,11
69246,0,1,1,38,73,0
69247,18,1,1,80,36,12
69248,8,1,1,8,59,0
69249,22,1,1,96,56,24
69250,9,0,1,28,87,0
69251,4,0,0,7,28,0
69252,21,0,1,35,43,26
69253,16,1,1,45,51,27
69254,16,1,0,62,43,11
69255,14,0,1,95,60,5
69256,3,1,0,13,91,0
69257,16,1,0,71,13,8
69258,1,1,1,55,92,0
69259,0,1,0,4,32,0
69260,15,0,0,75,46,1
69261,6,0,1,39,88,0
69262,12,1,0,65,88,0
69263,4,1,0,20,73,0
69264,0,1,1,49,25,8
69265,20,0,1,81,35,1
69266,12,1,1,2,78,0
69267,16,0,1,85,15,3
69268,20,1,0,31,98,0
69269,20,1,1,89,15,18
69270,0,1,1,62,75,0
69271,12,0,1,100,67,9
69272,6,0,1,83,76,0
69273,18,0,0,41,62,4
69274,3,0,1,67,96,0
69275,9,0,0,50,67,1
69276,16,1,1,14,89,0
69277,18,0,1,59,68,7
69278,18,1,0,91,23,20
69279,19,0,0,3,85,0
69280,6,0,1,63,81,0
69281,15,0,1,5,7,0
69282,16,1,0,58,100,0
69283,9,1,0,11,78,0
69284,8,0,1,55,6,14
69285,23,0,0,4,99,0
69286,17,0,1,60,71,0
69287,13,0,1,65,75,0
69288,1,1,1,84,74,0
69289,16,1,0,9,36,0
69290,19,1,1,46,93,0
69291,22,1,1,7,82,0
69292,14,1,0,82,100,0
69293,16,1,0,85,47,19
69294,4,0,0,14,37,0
69295,6,0,0,13,89,0
69296,8,1,0,84,88,0
69297,9,1,1,44,62,3
69298,17,1,1,8,11,0
69299,18,0,1,88,24,30
69300,3,1,0,26,74,0
69301,13,0,1,64,76,0
69302,17,1,1,7,29,0
69303,1,1,1,32,56,11
69304,11,1,1,63,29,11
69305,0,0,1,94,72,0
69306,0,1,0,100,9,27
69307,13,0,0,2,71,0
69308,16,1,0,9,6,0
69309,3,1,0,24,100,0
69310,1,0,1,38,4,8
69311,9,0,0,76,44,2
69312,0,0,1,58,53,7
69313,5,1,0,17,45,0
69314,6,1,1,88,32,5
69315,13,1,0,33,26,19
69316,0,0,0,58,71,0
69317,10,1,1,38,5,22
69318,3,0,1,77,19,4
69319,10,1,1,18,51,0
69320,23,1,1,22,44,0
69321,15,0,0,35,5,8
69322,19,0,1,49,40,17
69323,7,1,0,93,6,23
69324,10,0,0,36,6,7
69325,7,0,0,43,75,0
69326,18,1,0,83,62,9
69327,16,0,0,50,59,0
69328,5,1,1,21,75,0
69329,21,0,1,27,18,0
69330,5,0,1,0,34,0
69331,18,0,0,59,9,15
69332,23,1,1,50,21,28
69333,0,0,0,51,48,4
69334,13,1,1,97,27,26
69335,5,1,1,80,92,0
69336,19,1,1,44,95,0
69337,13,1,1,50,25,23
69338,4,1,0,84,37,6
69339,13,0,1,24,82,0
69340,11,0,0,14,25,0
69341,3,1,1,15,11,0
69342,10,1,0,86,65,10
69343,9,0,0,66,15,9
69344,13,1,0,74,16,8
69345,9,1,1,41,89,0
69346,23,0,0,68,96,0
69347,3,0,0,82,63,3
69348,15,0,0,44,81,0
69349,22,1,0,44,75,0
69350,22,1,0,95,84,0
69351,18,1,1,5,3,0
69352,11,1,0,20,45,0
69353,13,0,0,19,90,0
69354,14,0,1,5,2,0
69355,20,0,1,64,73,0
69356,12,0,0,59,82,0
69357,13,1,0,62,6,22
69358,20,0,1,93,56,21
69359,7,1,1,20,89,0
69360,9,0,1,73,0,10
69361,18,0,1,74,37,1
69362,7,0,1,67,14,6
69363,5,1,1,88,79,0
69364,22,0,1,43,93,0
69365,9,0,0,71,91,0
69366,12,1,1,30,52,9
69367,21,0,0,25,8,0
69368,19,0,0,93,64,3
69369,11,0,1,12,99,0
69370,3,1,0,59,9,30
69371,20,1,0,63,10,30
69372,20,1,1,55,61,6
69373,13,0,0,30,31,7
69374,3,1,1,32,99,0
69375,3,0,0,51,74,0
69376,17,1,1,80,23,2
69377,11,0,1,49,39,8
69378,16,1,0,18,4,0
69379,4,0,1,47,81,0
69380,23,1,1,33,94,0
69381,10,1,1,38,10,29
69382,16,0,1,76,49,1
69383,22,1,0,46,94,0
69384,4,0,1,17,26,0
69385,14,0,1,7,26,0
69386,5,0,1,16,33,0
69387,11,0,0,100,48,2
69388,18,1,0,48,43,11
69389,13,0,1,12,97,0
69390,20,0,0,70,31,1
69391,10,1,0,88,11,11
69392,6,0,0,53,51,10
69393,1,1,1,63,33,16
69394,12,1,1,96,36,18
69395,20,1,0,8,3,0
69396,20,1,1,9,27,0
69397,6,0,0,0,59,0
69398,6,0,1,7,85,0
69399,11,0,1,7,10,0
69400,11,1,0,63,65,15
69401,12,0,0,0,2,0
69402,20,1,1,37,17,22
69403,0,0,1,37,29,6
69404,5,1,1,90,1,23
69405,5,1,0,70,2,23
69406,4,0,0,66,88,0
69407,6,0,1,28,11,0
69408,12,1,0,40,51,10
69409,12,0,0,40,79,0
69410,6,0,1,38,42,8
69411,11,1,0,95,63,3
69412,17,0,1,85,88,0
69413,2,0,0,20,63,0
69414,20,1,0,16,58,0
69415,14,1,1,2,73,0
69416,13,1,0,24,27,0
69417,0,0,0,61,88,0
69418,0,1,0,47,98,0
69419,11,0,1,31,86,0
69420,5,1,1,39,38,6
69421,16,0,0,88,54,10
69422,22,0,1,84,33,21
69423,13,0,0,13,76,0
69424,0,0,0,7,52,0
69425,11,0,0,3,47,0
69426,10,1,1,1,100,0
69427,21,1,1,43,70,25
69428,16,1,0,48,85,0
69429,18,0,1,19,30,0
69430,6,0,1,61,53,8
69431,17,0,0,7,55,0
69432,6,0,1,70,79,0
69433,2,1,1,8,24,0
69434,3,1,0,91,9,27
69435,13,1,0,15,59,0
69436,13,0,0,76,54,1
69437,23,1,0,48,41,10
69438,13,0,1,71,61,4
69439,14,1,1,64,19,12
69440,17,1,0,85,40,30
69441,5,1,0,99,7,26
69442,19,0,1,72,92,0
69443,13,0,0,80,80,0
69444,11,1,1,97,2,28
69445,17,1,1,9,68,0
69446,23,1,1,19,48,0
69447,6,0,1,46,3,15
69448,22,1,1,98,15,1
69449,14,1,1,51,20,14
69450,19,0,1,10,100,0
69451,23,1,0,17,76,0
69452,13,0,1,93,56,9
69453,23,1,1,52,40,27
69454,23,1,1,32,10,21
69455,20,1,1,9,74,0
69456,22,1,1,8,32,0
69457,6,1,0,36,63,0
69458,11,0,0,85,83,0
69459,0,1,0,19,96,0
69460,20,0,0,17,18,0
69461,19,0,0,37,43,7
69462,12,1,1,97,4,23
69463,12,0,0,37,45,1
69464,5,1,1,75,21,13
69465,12,1,0,96,15,22
69466,19,1,0,74,94,0
69467,21,1,1,90,93,0
69468,10,0,0,21,30,0
69469,21,0,1,86,45,20
69470,0,0,1,15,68,0
69471,14,1,0,13,13,0
69472,23,1,0,26,71,0
69473,5,1,0,85,10,30
69474,4,0,0,30,77,0
69475,22,0,0,21,60,0
69476,16,0,1,25,42,0
69477,15,1,0,95,74,0
69478,17,0,0,25,37,0
69479,21,0,0,48,34,0
69480,17,0,0,24,64,0
69481,13,1,0,38,51,22
69482,11,1,1,44,99,0
69483,3,0,0,27,100,0
69484,0,0,1,86,90,0
69485,20,0,1,90,37,10
69486,17,1,0,96,67,17
69487,2,1,1,27,84,0
69488,6,0,0,14,98,0
69489,2,0,0,34,95,0
69490,17,1,0,19,51,0
69491,14,0,1,60,96,0
69492,15,1,0,48,69,21
69493,0,0,0,32,59,10
69494,14,0,0,23,65,0
69495,17,1,0,38,62,20
69496,6,0,1,81,7,5
69497,23,1,1,24,68,0
69498,15,1,0,44,46,10
69499,8,1,1,54,53,30
69500,13,1,1,55,2,29
69501,19,1,1,43,47,29
69502,0,0,0,83,55,5
69503,20,1,0,18,92,0
69504,5,0,1,50,41,4
69505,14,0,1,73,98,0
69506,0,1,1,12,20,0
69507,19,0,0,68,48,8
69508,6,1,0,32,70,7
69509,11,0,0,31,93,0
69510,18,0,0,4,73,0
69511,0,1,0,62,81,0
69512,15,1,0,11,2,0
69513,6,1,0,20,18,0
69514,3,0,0,41,89,0
69515,21,1,0,63,16,9
69516,12,0,1,88,90,0
69517,0,1,1,92,83,0
69518,20,0,0,72,10,13
69519,4,1,0,19,55,0
69520,0,1,1,66,61,18
69521,10,1,0,38,62,30
69522,21,0,1,38,30,14
69523,23,0,0,61,51,0
69524,16,1,1,83,21,18
69525,3,1,1,53,34,16
69526,2,1,1,18,100,0
69527,10,0,1,80,75,0
69528,6,0,1,38,52,1
69529,18,0,0,24,28,0
69530,10,0,0,35,62,3
69531,2,0,0,57,32,5
69532,1,0,1,54,2,15
69533,23,1,0,63,84,0
69534,19,0,0,5,44,0
69535,7,1,1,62,42,1
69536,4,1,0,36,84,0
69537,18,1,0,89,3,22
69538,19,0,1,7,63,0
69539,1,1,1,70,39,6
69540,22,0,1,34,24,25
69541,6,0,1,35,81,0
69542,21,1,0,20,20,0
69543,3,1,1,61,87,0
69544,1,1,1,80,44,20
69545,4,1,1,34,1,30
69546,18,0,1,24,82,0
69547,10,0,0,7,65,0
69548,16,1,0,71,54,21
69549,17,1,1,50,98,0
69550,19,1,1,69,98,0
69551,3,1,1,33,15,25
69552,12,1,1,70,14,24
69553,4,1,0,69,54,23
69554,5,1,1,37,51,0
69555,8,1,1,40,23,6
69556,16,0,0,35,29,9
69557,19,1,1,0,86,0
69558,0,1,1,82,74,0
69559,11,0,0,83,99,0
69560,12,1,1,85,28,20
69561,18,1,0,34,38,1
69562,1,0,0,49,36,1
69563,18,1,0,86,94,0
69564,1,1,0,45,60,5
69565,16,1,0,22,63,0
69566,0,1,1,34,73,0
69567,9,0,0,98,64,10
69568,4,1,0,20,54,0
69569,2,0,0,63,30,3
69570,18,1,1,51,46,19
69571,9,1,1,2,39,0
69572,13,1,1,34,52,6
69573,0,1,0,10,98,0
69574,17,0,1,88,93,0
69575,7,0,1,52,11,0
69576,1,0,0,94,17,8
69577,5,0,0,100,61,9
69578,18,0,0,55,55,10
69579,13,1,1,48,39,30
69580,19,1,1,57,27,7
69581,21,0,1,11,27,0
69582,17,0,1,54,32,3
69583,12,0,1,8,37,0
69584,7,1,1,67,56,1
69585,16,0,0,25,39,0
69586,21,1,0,6,63,0
69587,13,1,0,6,75,0
69588,7,1,1,73,3,25
69589,21,0,0,38,68,4
69590,0,0,0,21,12,0
69591,12,0,0,5,69,0
69592,15,0,1,62,67,7
69593,18,0,1,23,33,0
69594,6,1,1,3,11,0
69595,22,1,0,76,63,5
69596,16,1,1,66,25,28
69597,7,0,0,3,85,0
69598,11,0,0,98,48,9
69599,18,0,1,81,96,0
69600,14,0,0,69,93,0
69601,3,0,0,32,21,9
69602,1,1,1,22,79,0
69603,10,0,1,33,43,9
69604,12,0,1,45,37,2
69605,8,1,1,85,98,0
69606,18,0,1,40,73,0
69607,13,0,0,72,90,0
69608,7,0,1,24,6,0
69609,9,1,0,94,38,27
69610,4,1,0,55,63,4
69611,9,1,0,12,28,0
69612,21,0,0,28,26,0
69613,22,0,1,57,27,9
69614,3,0,0,94,89,0
69615,21,1,0,96,64,4
69616,18,0,1,83,18,22
69617,23,0,1,96,21,0
69618,15,0,1,98,24,4
69619,2,0,1,80,15,6
69620,7,1,0,23,85,0
69621,7,0,1,39,12,7
69622,20,0,1,41,7,28
69623,7,0,0,94,94,0
69624,17,0,0,77,98,0
69625,0,0,1,14,59,0
69626,7,1,0,44,3,26
69627,22,1,1,92,97,0
69628,22,1,0,85,97,0
69629,23,0,0,63,73,0
69630,18,1,0,66,96,0
69631,21,0,1,81,21,18
69632,9,0,0,51,42,6
69633,13,0,1,21,88,0
69634,0,0,1,58,73,0
69635,7,0,0,44,12,0
69636,13,0,1,78,74,0
69637,5,0,1,60,72,0
69638,15,0,0,45,87,0
69639,12,1,0,24,36,0
69640,7,0,0,67,7,9
69641,7,1,0,16,78,0
69642,18,1,1,44,99,0
69643,10,0,0,55,9,14
69644,7,1,1,14,2,0
69645,20,1,0,12,81,0
69646,12,1,0,76,81,0
69647,17,1,1,28,17,0
69648,4,0,1,7,99,0
69649,9,1,1,90,48,11
69650,16,0,0,23,40,0
69651,10,1,0,11,12,0
69652,11,0,0,21,72,0
69653,2,1,1,50,24,27
69654,22,1,1,84,24,15
69655,11,0,0,22,56,0
69656,11,1,0,12,100,0
69657,13,0,0,27,56,0
69658,11,0,1,93,86,0
69659,16,0,1,27,76,0
69660,12,0,0,100,2,9
69661,3,1,0,8,63,0
69662,3,1,0,77,39,6
69663,8,1,0,44,56,14
69664,11,0,0,74,26,9
69665,8,1,1,33,84,0
69666,6,1,0,47,35,22
69667,0,1,1,11,61,0
69668,19,0,0,28,88,0
69669,8,0,0,34,19,9
69670,21,0,1,44,4,25
69671,21,0,0,12,93,0
69672,0,0,1,47,67,5
69673,11,0,0,79,42,1
69674,2,0,1,78,5,9
69675,6,0,1,37,65,6
69676,18,0,0,29,96,0
69677,7,0,0,65,93,0
69678,12,1,1,90,8,23
69679,2,1,1,64,14,19
69680,14,0,1,21,63,0
69681,22,1,0,64,19,3
69682,11,0,1,70,4,5
69683,17,1,1,45,10,29
69684,0,1,0,25,7,0
69685,22,1,0,12,44,0
69686,14,1,0,75,53,18
69687,1,1,0,34,52,8
69688,20,1,0,6,34,0
69689,15,0,1,20,50,0
69690,17,1,1,69,72,0
69691,12,0,0,28,47,0
69692,10,0,1,78,78,0
69693,13,0,0,72,29,10
69694,19,0,1,16,40,0
69695,15,0,1,19,18,0
69696,12,1,0,14,65,0
69697,5,1,0,27,15,0
69698,10,0,0,30,97,0
69699,4,1,1,41,55,30
69700,6,0,0,69,53,10
69701,13,1,1,39,56,8
69702,1,1,1,41,28,24
69703,12,0,0,59,35,10
69704,6,0,1,80,72,0
69705,4,0,0,42,46,1
69706,23,0,1,94,28,14
69707,14,1,0,80,55,21
69708,9,0,1,39,38,9
69709,14,1,0,47,51,22
69710,20,0,0,83,88,0
69711,15,0,1,63,83,0
69712,18,1,1,10,53,0
69713,4,1,1,5,36,0
69714,23,1,1,43,50,21
69715,9,1,1,44,60,18
69716,1,0,1,35,87,0
69717,12,0,0,55,85,0
69718,8,0,0,85,2,15
69719,6,1,1,78,83,0
69720,3,1,1,96,92,0
69721,3,1,0,14,20,0
69722,0,1,0,44,94,0
69723,10,0,1,90,81,0
69724,15,0,1,77,53,8
69725,10,1,1,30,26,13
69726,7,1,0,93,95,0
69727,19,0,0,90,33,5
69728,10,1,1,44,13,16
69729,15,1,0,58,62,28
69730,18,0,0,77,3,13
69731,14,1,0,45,79,0
69732,11,1,1,87,3,29
69733,11,0,1,86,14,9
69734,14,1,0,20,69,0
69735,5,1,1,37,86,0
69736,7,0,1,49,72,0
69737,11,1,0,41,57,18
69738,21,1,1,29,36,0
69739,19,0,1,61,40,12
69740,15,0,1,44,14,8
69741,19,1,0,68,94,0
69742,14,0,0,23,44,0
69743,20,0,0,88,77,0
69744,1,0,0,8,41,0
69745,13,0,0,86,20,1
69746,1,1,1,89,86,0
69747,19,0,0,63,56,5
69748,3,0,1,98,0,7
69749,21,1,1,5,85,0
69750,6,0,0,54,88,0
69751,1,1,0,91,42,21
69752,14,1,0,33,78,0
69753,20,1,1,2,78,0
69754,9,0,0,35,47,10
69755,10,0,1,85,97,0
69756,20,0,1,9,36,0
69757,5,1,1,20,12,0
69758,11,1,0,59,42,17
69759,17,1,0,44,97,0
69760,18,0,0,59,87,0
69761,15,0,1,80,16,8
69762,10,0,1,50,50,9
69763,5,0,0,97,29,0
69764,11,0,0,70,72,0
69765,3,0,0,30,48,8
69766,10,0,1,13,20,0
69767,22,1,1,93,9,27
69768,10,1,0,40,89,0
69769,8,1,0,67,49,25
69770,20,1,1,2,81,0
69771,22,0,0,47,69,3
69772,14,0,0,37,39,1
69773,5,1,1,97,57,13
69774,12,1,1,78,79,0
69775,3,0,1,80,85,0
69776,23,0,0,4,91,0
69777,16,0,1,80,51,10
69778,23,1,1,58,78,0
69779,15,1,1,14,87,0
69780,10,0,1,17,86,0
69781,15,0,0,71,8,7
69782,23,1,1,65,38,30
69783,21,0,0,69,28,3
69784,19,0,0,99,1,15
69785,21,0,0,15,30,0
69786,12,1,0,28,69,0
69787,10,0,1,45,54,8
69788,8,1,1,93,95,0
69789,7,1,0,65,31,22
69790,17,1,0,6,77,0
69791,18,0,0,43,63,6
69792,10,1,1,92,35,13
69793,23,0,0,75,89,0
69794,14,1,0,34,97,0
69795,20,0,0,27,11,0
69796,20,0,0,90,31,9
69797,0,1,0,66,6,27
69798,3,0,0,9,86,0
69799,13,0,1,15,26,0
69800,1,1,1,36,8,30
69801,23,1,1,98,67,5
69802,19,1,1,38,93,0
69803,17,1,0,22,58,0
69804,22,1,0,65,39,10
69805,17,1,0,62,68,26
69806,22,1,1,54,85,0
69807,22,0,0,100,91,0
69808,20,1,0,55,88,0
69809,19,0,1,33,3,29
69810,19,0,0,17,11,0
69811,13,0,1,86,43,1
69812,8,0,1,9,29,0
69813,19,1,1,26,80,0
69814,11,0,0,18,13,0
69815,1,1,1,85,14,19
69816,20,0,0,63,65,6
69817,19,0,1,93,31,26
69818,10,1,0,38,12,1
69819,14,1,1,51,6,29
69820,3,1,1,79,94,0
69821,22,0,0,24,33,0
69822,20,0,0,29,26,0
69823,13,0,1,54,44,3
69824,6,1,1,84,68,3
69825,17,1,1,37,27,24
69826,9,1,1,3,82,0
69827,21,0,0,46,74,0
69828,17,1,1,57,14,25
69829,17,0,1,51,82,0
69830,11,0,1,90,96,0
69831,0,1,0,55,36,16
69832,22,1,1,52,2,27
69833,12,1,0,92,23,29
69834,15,1,1,73,80,0
69835,6,0,1,96,86,0
69836,23,0,0,48,48,7
69837,6,1,1,38,20,7
69838,16,1,0,57,60,24
69839,9,0,1,58,37,0
69840,7,1,0,84,2,24
69841,14,0,0,57,2,13
69842,11,1,0,19,27,0
69843,17,0,1,5,68,0
69844,12,1,0,42,39,21
69845,7,1,0,6,27,0
69846,13,1,1,7,20,0
69847,16,0,0,46,86,0
69848,11,0,0,22,73,0
69849,10,0,1,63,79,0
69850,4,0,0,53,64,8
69851,12,0,1,77,32,8
69852,5,1,0,2,60,0
69853,10,1,0,56,65,5
69854,15,0,1,9,69,0
69855,8,0,0,28,66,0
69856,9,0,0,65,28,2
69857,7,1,1,6,19,0
69858,6,1,1,89,92,0
69859,1,0,0,19,45,0
69860,15,0,1,31,59,2
69861,19,0,1,41,100,0
69862,15,0,0,57,53,10
69863,3,0,0,96,22,6
69864,2,0,1,79,58,10
69865,16,1,1,44,7,27
69866,1,1,0,59,47,19
69867,16,0,0,84,93,0
69868,3,0,0,84,5,7
69869,13,1,0,28,9,0
69870,11,0,1,20,28,0
69871,14,0,1,68,36,5
69872,0,1,1,33,42,15
69873,21,0,0,85,21,1
69874,13,0,1,16,57,0
69875,3,0,1,96,27,6
69876,18,1,1,7,96,0
69877,23,0,0,78,2,13
69878,17,0,0,31,89,0
69879,17,0,0,33,16,1
69880,1,0,1,75,92,0
69881,19,0,1,1,74,0
69882,7,1,1,79,17,0
69883,17,0,1,94,60,4
69884,12,1,1,37,54,2
69885,2,0,0,30,15,4
69886,5,0,0,78,32,1
69887,9,0,1,3,23,0
69888,19,0,1,56,92,0
69889,6,0,1,58,63,5
69890,12,0,0,80,58,0
69891,6,1,0,23,4,0
69892,16,0,1,44,19,2
69893,17,0,1,56,24,6
69894,9,0,1,52,56,8
69895,5,1,0,59,60,23
69896,0,1,1,12,70,0
69897,3,1,0,99,89,0
69898,7,0,1,89,91,0
69899,16,0,0,44,98,0
69900,19,1,1,68,36,12
69901,22,1,0,86,39,3
69902,0,1,1,57,63,14
69903,21,0,0,10,3,0
69904,15,1,0,48,8,22
69905,5,1,0,49,49,11
69906,22,0,1,57,66,3
69907,4,1,1,50,24,3
69908,6,0,1,59,55,3
69909,12,0,1,11,18,0
69910,3,0,1,7,37,0
69911,6,1,1,92,40,11
69912,18,1,0,90,82,0
69913,11,0,1,86,42,7
69914,11,1,1,63,68,7
69915,18,0,0,69,61,5
69916,7,0,0,25,46,0
69917,10,1,0,42,90,0
69918,23,0,1,30,79,0
69919,20,1,0,32,84,0
69920,14,0,0,55,45,8
69921,6,1,1,61,80,0
69922,17,0,1,84,43,9
69923,15,1,1,1,33,0
69924,21,1,0,78,22,1
69925,0,0,1,21,67,0
69926,23,0,0,3,36,0
69927,22,1,1,57,32,4
69928,14,1,0,43,86,0
69929,18,0,1,66,55,27
69930,17,0,1,67,99,0
69931,12,0,0,87,8,11
69932,17,0,0,99,11,1
69933,13,1,0,24,46,0
69934,13,1,0,54,52,8
69935,8,0,0,75,7,7
69936,1,0,1,29,27,0
69937,8,1,0,25,24,0
69938,5,0,0,1,68,0
69939,7,0,1,72,65,4
69940,7,0,1,100,87,0
69941,16,1,1,64,11,30
69942,22,0,1,45,77,0
69943,20,0,0,17,4,0
69944,9,0,0,87,50,10
69945,17,1,1,71,77,0
69946,15,1,0,78,83,0
69947,4,0,0,51,70,0
69948,11,0,1,58,62,4
69949,0,0,1,20,68,0
69950,22,1,1,37,93,0
69951,17,1,0,5,82,0
69952,6,0,0,42,49,4
69953,16,0,0,54,53,2
69954,5,1,1,10,92,0
69955,13,0,1,72,79,0
69956,3,0,0,11,73,0
69957,2,0,1,81,69,5
69958,3,1,0,64,52,14
69959,16,0,1,20,44,0
69960,4,0,1,7,29,0
69961,19,0,0,45,35,4
69962,10,0,0,47,33,10
69963,22,1,0,52,67,4
69964,7,1,0,89,28,2
69965,2,1,0,4,55,0
69966,20,1,0,62,77,0
69967,8,0,1,15,97,0
69968,7,0,1,61,9,13
69969,2,1,1,83,37,23
69970,13,1,0,56,72,0
69971,12,0,1,77,71,0
69972,13,1,1,0,19,0
69973,13,0,1,40,49,8
69974,18,0,0,78,59,1
69975,16,1,0,64,76,0
69976,2,1,1,9,11,0
69977,22,0,0,26,88,0
69978,6,0,0,5,86,0
69979,11,0,0,92,78,0
69980,23,0,1,20,97,0
69981,7,0,1,63,78,0
69982,5,1,1,57,16,10
69983,14,1,0,89,61,29
69984,20,0,0,87,79,0
69985,15,0,1,29,88,0
69986,20,1,1,55,46,19
69987,16,1,1,37,85,0
69988,17,1,0,89,85,0
69989,4,0,1,7,83,0
69990,0,0,0,79,8,5
69991,11,0,1,48,67,2
69992,15,0,0,56,69,6
69993,11,0,1,58,41,4
69994,12,0,0,76,19,6
69995,14,1,1,76,40,7
69996,17,0,0,12,63,0
69997,12,0,1,4,61,0
69998,1,0,0,52,78,0
69999,12,0,0,43,29,4
70000,16,1,0,65,38,25
70001,12,1,1,25,36,0
70002,8,0,1,52,21,1
70003,6,1,0,8,56,0
70004,3,0,1,3,8,0
70005,7,1,0,40,90,0
70006,19,0,0,64,70,9
70007,20,1,0,76,70,25
70008,23,0,1,77,48,27
70009,16,0,0,91,96,0
70010,18,0,0,96,63,2
70011,9,0,0,25,51,0
70012,1,1,1,7,23,0
70013,17,1,0,28,26,0
70014,18,0,0,18,98,0
70015,4,1,1,22,40,0
70016,16,1,0,32,50,12
70017,21,0,1,37,31,10
70018,6,0,0,72,68,8
70019,4,1,1,51,42,10
70020,3,1,0,68,52,25
70021,11,1,1,96,2,27
70022,0,0,1,62,91,0
70023,4,1,1,73,65,29
70024,2,1,0,7,11,0
70025,9,0,0,67,96,0
70026,19,1,0,98,26,15
70027,16,1,1,60,79,0
70028,9,0,1,48,25,10
70029,4,0,0,99,24,1
70030,1,1,0,23,36,0
70031,0,1,0,66,66,16
70032,12,0,0,86,96,0
70033,15,1,0,5,20,0
70034,17,0,1,5,85,0
70035,6,0,0,37,47,3
70036,12,0,0,28,98,0
70037,4,1,0,26,22,0
70038,2,0,1,47,33,4
70039,9,0,0,9,54,0
70040,21,0,0,68,98,0
70041,6,1,0,12,90,0
70042,21,1,0,55,1,9
70043,10,0,0,19,3,0
70044,5,1,1,31,9,23
70045,0,0,0,18,49,0
70046,21,0,1,1,87,0
70047,11,0,1,32,47,9
70048,2,1,0,47,53,28
70049,12,0,0,42,53,0
70050,23,1,1,99,59,26
70051,11,1,0,40,11,6
70052,19,0,0,65,44,0
70053,18,0,1,78,22,23
70054,10,1,0,97,34,13
70055,6,0,0,97,13,1
70056,0,1,1,93,6,22
70057,0,1,1,22,94,0
70058,21,1,0,40,11,6
70059,18,0,0,79,15,7
70060,21,1,1,53,46,5
70061,5,0,1,91,25,5
70062,0,0,0,67,36,2
70063,2,0,1,42,63,2
70064,13,1,1,28,87,0
70065,7,0,0,38,24,1
70066,19,1,0,94,1,25
70067,8,1,1,89,95,0
70068,15,0,0,98,72,0
70069,0,0,0,56,86,0
70070,11,0,1,83,88,0
70071,1,1,0,89,29,21
70072,1,0,1,46,95,0
70073,2,0,1,27,8,0
70074,20,0,1,44,81,0
70075,23,1,1,37,56,9
70076,8,1,0,78,77,0
70077,5,1,1,75,35,18
70078,1,0,1,28,83,0
70079,1,0,0,59,0,13
70080,1,0,0,8,83,0
70081,13,0,1,67,86,0
70082,5,0,1,32,5,9
70083,1,0,0,54,15,2
70084,13,0,0,44,43,8
70085,13,1,1,24,3,0
70086,7,0,0,80,38,9
70087,10,1,1,69,63,11
70088,3,1,0,77,4,22
70089,14,1,0,59,63,0
70090,21,1,1,1,21,0
70091,23,1,0,8,76,0
70092,6,1,1,88,51,29
70093,11,0,1,63,15,2
70094,4,0,1,42,81,0
70095,6,0,1,32,92,0
70096,12,0,1,90,94,0
70097,9,0,0,20,9,0
70098,20,0,0,60,21,5
70099,9,1,1,71,62,2
70100,16,0,0,59,92,0
70101,16,0,0,78,38,6
70102,9,0,0,34,49,9
70103,1,1,1,34,67,20
70104,16,1,0,65,19,11
70105,16,0,0,99,89,0
70106,9,1,0,44,37,22
70107,14,1,0,75,36,17
70108,15,0,0,92,13,6
70109,2,0,1,10,11,0
70110,10,0,0,71,98,0
70111,21,1,0,35,70,1
70112,5,1,1,22,45,0
70113,16,0,1,86,43,2
70114,21,0,1,35,13,27
70115,20,0,0,18,0,0
70116,4,1,1,56,88,0
70117,11,0,1,55,44,9
70118,16,1,0,65,93,0
70119,4,1,0,84,90,0
70120,10,0,0,4,12,0
70121,15,0,0,23,81,0
70122,8,1,1,42,0,30
70123,20,1,1,14,44,0
70124,9,0,0,60,3,7
70125,22,1,0,91,24,6
